dataset,seed,experiment_stage,feature_set,optimization_method,model_family,model_name,classifier,n_features,notes,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_handover,recall_handover,f1_handover,confusion_matrix,tn,fp,fn,tp,dataset_short
D3_ORAN_7_2_event_log_handover_labels,21,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on Transformer latent temporal features.,0.8840277777777777,0.9097147425736186,0.8840277777777777,0.8854186980969562,0.7723521320495186,0.9973357015985792,0.8705426356589148,"[[1423, 331], [3, 1123]]",1423,331,3,1123,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,21,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on Transformer latent temporal features.,0.8895833333333333,0.8950208620951126,0.8895833333333333,0.8904717279636747,0.821656050955414,0.91651865008881,0.8664987405541562,"[[1530, 224], [94, 1032]]",1530,224,94,1032,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,21,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on Transformer latent temporal features.,0.8920138888888889,0.9130392605760902,0.8920138888888889,0.8933093117729156,0.7871740662438337,0.9920071047957372,0.8777996070726916,"[[1452, 302], [9, 1117]]",1452,302,9,1117,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,21,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Decision_Tree,Decision_Tree,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.921875,0.929926473381646,0.921875,0.9226300795703348,0.8473400154202004,0.9760213143872114,0.9071399092034668,"[[1556, 198], [27, 1099]]",1556,198,27,1099,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,21,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Random_Forest,Random_Forest,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9354166666666668,0.940188408163986,0.9354166666666668,0.9359304816601196,0.8748006379585327,0.9742451154529308,0.9218487394957984,"[[1597, 157], [29, 1097]]",1597,157,29,1097,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,21,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9027777777777778,0.9211685513074716,0.9027777777777778,0.9039303989216227,0.8025751072961373,0.9964476021314388,0.8890649762282092,"[[1478, 276], [4, 1122]]",1478,276,4,1122,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,21,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9340277777777778,0.9347898679781234,0.9340277777777778,0.9342229889765852,0.9013722126929674,0.933392539964476,0.9171029668411868,"[[1639, 115], [75, 1051]]",1639,115,75,1051,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,21,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.9208333333333332,0.9323609581355424,0.9208333333333332,0.9216891864486548,0.8360778443113772,0.9920071047957372,0.9073923639317628,"[[1535, 219], [9, 1117]]",1535,219,9,1117,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Decision_Tree,Decision_Tree,540,,0.9688017669795692,0.9707413128704636,0.9688017669795692,0.9694150020619444,0.8558139534883721,0.9417786308381318,0.8967407858665855,"[[9055, 248], [91, 1472]]",9055,248,91,1472,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Random_Forest,Random_Forest,540,,0.970090189582183,0.9721102134936824,0.970090189582183,0.970706171397767,0.8582175925925926,0.9488163787587972,0.9012458219386204,"[[9058, 245], [80, 1483]]",9058,245,80,1483,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,SVM,SVM,540,,0.9652125897294312,0.9697603091783138,0.9652125897294312,0.9663916040515492,0.8207904710341094,0.9699296225207934,0.8891495601173021,"[[8972, 331], [47, 1516]]",8972,331,47,1516,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,KNN,KNN,540,,0.9621755935946992,0.9630463527323988,0.9621755935946992,0.9625326694447388,0.8520782396088019,0.891874600127959,0.8715223507346046,"[[9061, 242], [169, 1394]]",9061,242,169,1394,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,42,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Logistic_Regression,Logistic_Regression,540,,0.9678814651205596,0.9701558027607357,0.9678814651205596,0.9685803542473768,0.8492520138089759,0.944337811900192,0.8942744622841563,"[[9041, 262], [87, 1476]]",9041,262,87,1476,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,42,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Decision_Tree,Decision_Tree,6480,,0.973771397018222,0.974987655304642,0.973771397018222,0.974167905918293,0.8799048751486326,0.946896992962252,0.9121725731895224,"[[9101, 202], [83, 1480]]",9101,202,83,1480,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,42,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,Random_Forest,Random_Forest,6480,,0.9757960611080434,0.977192712584219,0.9757960611080434,0.9762144028017352,0.8823529411764706,0.9596928982725528,0.9193993257738278,"[[9103, 200], [63, 1500]]",9103,200,63,1500,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,42,02_engineered_flattened_windows,engineered_time_windows,temporal_feature_engineering,classical_ml,SVM,SVM,6480,,0.9678814651205596,0.9717810619466744,0.9678814651205596,0.96889050156893,0.8327850877192983,0.9718490083173384,0.8969589607322114,"[[8998, 305], [44, 1519]]",8998,305,44,1519,D3 O-RAN event label
